年份,月份,类型,成员单位,交易对象,交易金额,企业类型,社会信用代码
2025,1,Customer,物产中大化工集团有限公司,四川蜀物蓉欧实业有限公司,28364616,企业,91510113MA6AFJHJ41
2025,1,Customer,物产中大欧泰有限公司,四川路易轮胎有限责任公司,305690,企业,91510000711889686H
2025,1,Customer,浙江物产经编供应链有限公司,太仓市佳德伟业新材料科技有限公司,1868225.63,企业,91320585MA26RJ8KXB
2025,1,Customer,浙江物产经编供应链有限公司,太仓市雅丝丽电子贸易有限公司,5916916,\N,\N
2025,1,Customer,浙江物产经编供应链有限公司,太仓拓野纤维有限公司,4992091.34,\N,\N
2025,1,Customer,浙江物产经编供应链有限公司,太仓有奕家贸易有限公司,40022.95,\N,\N
2025,1,Customer,物产中大欧泰（海南）国际贸易有限公司,宁夏百川通清洁能源有限公司,273445.9,企业,91640100585359755M
2025,1,Customer,浙江物产化工集团宁波有限公司,宁波公运集团股份有限公司中心加油站,2332869.6,企业,9133020371331849X1
2025,1,Customer,浙江物产化工集团宁波有限公司,宁波巨榭能源有限公司,18050000,企业,913302015805458747
2025,1,Customer,物产中大化工集团有限公司,宁波市家电日用品进出口有限公司,21400700,企业,91330200144066658L
2025,1,Customer,浙江物产化工集团宁波有限公司,宁波市石化进出口有限公司,11556897.68,企业,91330200144056935J
2025,1,Customer,物产中大（海南）发展有限公司,宁波市石化进出口有限公司,3663000,企业,91330200144056935J
2025,1,Customer,物产中大欧泰有限公司,宁波慧皓石化有限公司,66362940.25,\N,\N
2025,1,Customer,浙江物产氯碱化工有限公司,宁波慧隆化工有限公司,2433090,企业,91330281MA2H4ET78U
2025,1,Customer,物产中大（海南）发展有限公司,宁波春隆化工有限公司,1519200,企业,91330206MA2CLE9B15
2025,1,Customer,物产中大化工集团有限公司,宁波誉民生物技术有限公司,1692943.9,企业,91330206MA281ATEX5
2025,1,Customer,物产中大化工集团有限公司,宜宾天华供应链管理有限公司,2351500,企业,91511503MACUGKJ92Q
2025,1,Customer,物产中大化工集团有限公司,富邦富恒物资有限公司,39600000,企业,91330206MABYHBT13T
2025,1,Customer,物产化工（浙江自贸区）有限公司,富邦富恒物资有限公司,4771524,企业,91330206MABYHBT13T
2025,1,Customer,物产化工（浙江自贸区）有限公司,富邦橡胶（浙江）有限公司,3425184,企业,91330201MA7KQ87813
2025,1,Customer,物产中大（海南）发展有限公司,山东中泰化学科技有限公司,25869740,企业,91371625493262374G
2025,1,Customer,物产中大化工集团有限公司,山东兴泉油脂有限公司,2467609.94,企业,91371327706068576P
2025,1,Customer,物产中大欧泰有限公司,广东省洪洲石油化工有限公司,3487700,企业,91440902MA7LRN6P1R
2025,1,Customer,浙江物产氯碱化工有限公司,广州创丰新材料有限公司,1047001,企业,91440101MA9ULA5K8Y
2025,1,Customer,浙江物产氯碱化工有限公司,广州市塑料工业集团有限公司,885252.5,企业,914401011905212958
2025,1,Customer,物产中大欧泰有限公司,广州市骏驭贸易有限公司,1067173,企业,91440101355766443X
2025,1,Customer,物产中大化工集团有限公司,广西德润生贸易有限公司,3611507.9,\N,\N
2025,1,Customer,物产中大化工集团有限公司,新阳科技集团有限公司,989937.8,企业,913204117961377301
2025,1,Customer,物产中大（海南）发展有限公司,新阳科技集团有限公司,2981114.4,企业,913204117961377301
2025,1,Customer,浙江物产氯碱化工有限公司,杭州久元实业集团有限公司,2056922,企业,91330103MA2CGFB85H
2025,1,Customer,物产中大化工集团有限公司,杭州协塑供应链有限公司,1007556,企业,91330183MA28UP8009
2025,1,Customer,物产化工（浙江自贸区）有限公司,杭州宸奇新材料有限公司,47224260,企业,91330109MA2KJA0MXY
2025,1,Customer,浙江物产经编供应链有限公司,杭州易增纺织有限公司,2071775.62,企业,913301090609869752
2025,1,Customer,物产中大化工集团有限公司,杭州逸暻化纤有限公司,82911600,企业,91330109MA28M4DD8Y
2025,1,Customer,物产化工（浙江自贸区）有限公司,杭州逸暻化纤有限公司,132165000,企业,91330109MA28M4DD8Y
2025,1,Customer,浙江物产氯碱化工有限公司,江山市红叶塑胶有限公司,524500,企业,91330881MA28F0F56W
2025,1,Customer,物产中大化工集团有限公司,江苏博裕粮油贸易有限公司,3389592.52,企业,91320602MAC81FYU4L
2025,1,Customer,物产中大化工集团有限公司,江苏幸福门粮油有限公司,14253370.91,企业,91321283725221820U
2025,1,Customer,浙江物产化工集团宁波有限公司,江苏远阔国际贸易有限公司,11601979.19,企业,91320300MA1M9L3H31
2025,1,Customer,物产中大化工集团有限公司,江苏金马油脂科技发展有限公司,474208,企业,913209247413441188
2025,1,Customer,浙江物产春达化工有限公司,江西吉拉迪诺建材科技股份有限公司,584800,企业,91360600MA35LDCE86
2025,1,Customer,物产中大化工集团有限公司,江西潮实新能源科技有限公司,728800,\N,\N
2025,1,Customer,物产中大新阳光（河南）粮油有限公司,河南省淇花食用油有限公司,4253876.8,企业,91410600740717453T
2025,1,Customer,浙江物产春达化工有限公司,泉州市汇邦化工贸易有限公司,1318400,企业,91350582MA31GU1A06
2025,1,Customer,物产化工（浙江自贸区）有限公司,济南市恒升纺织材料有限公司,2309132.32,企业,913712020549697147
2025,1,Customer,物产化工（浙江自贸区）有限公司,浙江凯路石化有限公司,51895584,\N,\N
2025,1,Customer,宁波凯优国际贸易有限公司,浙江国恩物产有限公司,2073680,企业,91330201MA2KNJL34T
2025,1,Customer,物产中大（海南）发展有限公司,浙江国恩物产有限公司,11714400,企业,91330201MA2KNJL34T
2025,1,Customer,浙江物产化工集团宁波有限公司,浙江巴德富供应链管理有限公司,1018975.35,企业,91330206MA2J33QU3D
2025,1,Customer,物产中大（海南）发展有限公司,浙江惠行实业有限公司,3797500,企业,91330113MACG11RG4L
2025,1,Customer,浙江物产化工集团宁波有限公司,浙江新化化工股份有限公司,4834057.5,企业,913300001439822750
2025,1,Customer,物产化工（浙江自贸区）有限公司,浙江新纶纺织科技有限公司,582813,企业,91330114MA2KL8PF7F
2025,1,Customer,浙江物产氯碱化工有限公司,浙江日出基础化工有限公司,829990,企业,91330212MA2GU8GG33
2025,1,Customer,物产中大化工集团有限公司,浙江日出基础化工有限公司,50573250,企业,91330212MA2GU8GG33
2025,1,Customer,物产中大（海南）发展有限公司,浙江明日石化有限公司,8403000,企业,913300007664057651
2025,1,Customer,浙江物产经编供应链有限公司,浙江杰灵美经编股份有限公司,702343.14,企业,91330481MA2B8N533L
2025,1,Customer,物产化工（浙江自贸区）有限公司,浙江汇善实业有限公司,2429500,企业,91330201MA2CK4NP26
2025,1,Customer,浙江物产经编供应链有限公司,浙江益通新材料有限公司,47913424.8,企业,91330109MA2GKLX60J
2025,1,Customer,物产中大欧泰有限公司,浙江睿智燃料股份有限公司,16148149.65,企业,913305006952944971
2025,1,Customer,物产中大化工集团有限公司,浙江禾粟安商贸有限公司,2397000,企业,91330303MA2H9FXN44
2025,1,Customer,物产中大化工集团有限公司,湖北五丰供应链集团有限公司,553205.52,企业,914201026154108666
2025,1,Customer,物产中大化工集团有限公司,湖南嘉合晟贸易有限公司,5329473.78,企业,91430105MA4L1WYD9D
2025,1,Customer,浙江物产春达化工有限公司,漳州鑫誉丰新材料科技有限公司,1917200,企业,91350625MA8UH3FM5G
2025,1,Customer,浙江物产春达化工有限公司,潮州市众城泰化工有限公司,1300575,企业,91445102MA56PUY73G
2025,1,Customer,浙江物产春达化工有限公司,珠海市拾月新材料有限公司,4225500,企业,91440404MA56TQB6X4
2025,1,Customer,物产中大化工集团有限公司,益海嘉里（温州）粮油食品有限公司,6929450.64,企业,91330300MA2CPLA767
2025,1,Customer,物产中大欧泰有限公司,福建佳通轮胎有限公司,3337935.41,企业,913503056112587993
2025,1,Customer,浙江物产化工集团宁波有限公司,福建春达化工有限公司,9198243.72,企业,91350623062294964U
2025,1,Customer,物产中大乾睿能源化工（浙江）有限公司,绍兴元垄化纤有限公司,4781055.96,企业,91330621MA2BH5ULXU
2025,1,Customer,物产中大嘉悦（浙江）能源有限公司,舟山济海能源有限公司,100683,企业,91330901MA2A30L42D
2025,1,Customer,物产中大（海南）发展有限公司,舟山济海能源有限公司,3735000,企业,91330901MA2A30L42D
2025,1,Customer,物产中大化工集团有限公司,舟山良海粮油有限公司,24525747.65,企业,913309020805916716
2025,1,Customer,物产化工（浙江自贸区）有限公司,舟山良海粮油有限公司,216826990.46,企业,913309020805916716
2025,1,Customer,浙江物产经编供应链有限公司,苏州大地化纤纺织有限公司,3382783.36,\N,\N
2025,1,Customer,浙江物产经编供应链有限公司,苏州恒德意商贸有限公司,2908423.67,企业,91320509MA1MA1LF27
2025,1,Customer,物产中大（海南）发展有限公司,苏州燃气集团液化气有限责任公司,9174965.7,企业,91320506MA20GNBX07
2025,1,Customer,浙江物产经编供应链有限公司,苏州艾彼希纺织贸易有限公司,4583126.4,企业,91320509MA1W5EKQ37
2025,1,Customer,浙江物产经编供应链有限公司,苏州苒兴纺织品有限公司,1784362.62,企业,91320509MA1P3QJR05
2025,1,Customer,物产中大欧泰有限公司,英利特化工（重庆）有限公司,4638000,\N,\N
2025,1,Customer,浙江物产化工集团宁波有限公司,衢州巨化锦纶有限责任公司,5630414.4,企业,91330800X097602096
2025,1,Customer,物产中大（海南）发展有限公司,见龙和桥（宁波）国际贸易有限公司,8430000,企业,91330206MA2J30HF5R
2025,1,Customer,物产中大新阳光（河南）粮油有限公司,郑州豫嘉供应链管理有限公司,4548351.96,企业,91410182MACAF9821F
2025,1,Supplier,物产中大化工集团有限公司,上海夯石商贸有限公司,1831000,企业,91310000MA1K337M63
2025,1,Supplier,物产中大化工集团有限公司,上海新湖瑞丰金融服务有限公司,6529600,企业,913101010678499227
2025,1,Supplier,物产中大化工集团有限公司,上海浦耀贸易有限公司,1883890.72,企业,913101156643364392
2025,1,Supplier,欧泰汇能（东营）供应链有限公司,上海苏亭化工有限公司,419200,企业,91310115769444081X
2025,1,Supplier,宁波凯优国际贸易有限公司,东莞市润达化工有限公司,276236,企业,9144190058144336X9
2025,1,Supplier,欧泰汇能（东营）供应链有限公司,东营澳达橡胶有限公司,7452325.77,企业,91370523MA3DDA3H0F
2025,1,Supplier,物产中大农产品（浙江）有限公司,中储粮油脂工业东莞有限公司,11180343.18,企业,91441900754510541L
2025,1,Supplier,物产中大化工集团有限公司,中储粮油脂工业东莞有限公司,8154745.85,企业,91441900754510541L
2025,1,Supplier,浙江物产化工集团宁波有限公司,中国石化销售股份有限公司浙江宁波石油分公司,150000,企业,91330203720469691M
2025,1,Supplier,物产中大石油化工（浙江）有限公司,中海油销售辽宁有限公司,36600675.86,企业,91210000590921888W
2025,1,Supplier,欧泰汇能（东营）供应链有限公司,中能投（青岛）实业有限公司,6668928,企业,91370220MA3M7UWG78
2025,1,Supplier,物产中大欧泰有限公司,中能投（青岛）实业有限公司,3251808,企业,91370220MA3M7UWG78
2025,1,Supplier,物产中大化工集团有限公司,佳木斯盛丰金源粮食有限公司,6826257.6,\N,\N
2025,1,Supplier,舟山聚能能源有限公司,兴化金孔雀实业发展有限公司,1318400,\N,\N
2025,1,Supplier,浙江物产氯碱化工有限公司,北京信发科创新材料开发有限公司,7685750,企业,91110111MA01FRK78U
2025,1,Supplier,物产中大化工集团有限公司,北京信发科创新材料开发有限公司,20453640.71,企业,91110111MA01FRK78U
2025,1,Supplier,物产中大欧泰有限公司,南华期货股份有限公司,8417500,企业,91330000100023242A
2025,1,Supplier,物产中大化工集团有限公司,厦门国贸集团股份有限公司,20750937.9,企业,913502001550054395
2025,1,Supplier,舟山聚能能源有限公司,厦门建发原材料贸易有限公司,3225600,企业,91350200556206397F
2025,1,Supplier,物产中大乾睿能源化工（浙江）有限公司,嘉兴睿源能源科技有限公司,386100,企业,91330401MABQU3KMXE
2025,1,Supplier,物产中大化工集团有限公司,嘉吉粮油（南通）有限公司,13513298.75,企业,91320691765860600Q
2025,1,Supplier,舟山聚能能源有限公司,四联庆通（厦门）供应链有限公司,3280032,\N,\N
2025,1,Supplier,浙江物产化工集团宁波有限公司,宁波市石化进出口有限公司,31014057.73,企业,91330200144056935J
2025,1,Supplier,物产中大乾睿能源化工（浙江）有限公司,宁波市石化进出口有限公司,2741000,企业,91330200144056935J
2025,1,Supplier,物产中大（海南）发展有限公司,宁波市石化进出口有限公司,1126300,企业,91330200144056935J
2025,1,Supplier,浙江物产化工集团宁波有限公司,宁波森之源化工有限公司,7032039.6,企业,913302015705488950
2025,1,Supplier,物产中大化工集团有限公司,宁波誉民生物技术有限公司,1154245,企业,91330206MA281ATEX5
2025,1,Supplier,物产中大化工集团有限公司,富邦橡胶（浙江）有限公司,3326400,企业,91330201MA7KQ87813
2025,1,Supplier,物产中大（海南）发展有限公司,山东中泰化学科技有限公司,25869740,企业,91371625493262374G
2025,1,Supplier,欧泰汇能（东营）供应链有限公司,山东兴达钢帘线有限公司,2266254.25,\N,\N
2025,1,Supplier,物产中大化工集团有限公司,山东兴达钢帘线有限公司,1972733.85,\N,\N
2025,1,Supplier,舟山聚能能源有限公司,山东兴达钢帘线有限公司,1402466.4,\N,\N
2025,1,Supplier,物产中大欧泰有限公司,山东华友橡胶有限公司,1726650,企业,91370220MA3MPJA55B
2025,1,Supplier,舟山聚能能源有限公司,山东华友橡胶有限公司,748230,企业,91370220MA3MPJA55B
2025,1,Supplier,物产中大欧泰有限公司,山东海旺达现代物流有限公司,2401928.88,\N,\N
2025,1,Supplier,物产中大化工集团有限公司,广州芊禧门油脂有限公司,742306.68,企业,91440101MA59G50R68
2025,1,Supplier,物产中大（海南）发展有限公司,广州融达电源材料有限公司,21972000,\N,\N
2025,1,Supplier,物产中大乾睿能源化工（浙江）有限公司,恒力石化（惠州）有限公司,4914810,企业,91441300MA556RMB75
2025,1,Supplier,物产化工（浙江自贸区）有限公司,恒力石化（惠州）有限公司,111195954.26,企业,91441300MA556RMB75
2025,1,Supplier,物产中大欧泰有限公司,恒河材料科技股份有限公司,10014060.4,\N,\N
2025,1,Supplier,物产中大（海南）发展有限公司,旭阳营销有限公司,377200,企业,91110106672374240K
2025,1,Supplier,浙江物产化工集团宁波有限公司,普信理碳（宁波）贸易有限责任公司,19750000,企业,91330206MAC2TNNE2H
2025,1,Supplier,物产化工（浙江自贸区）有限公司,杭州永盛控股集团有限公司,14299500,企业,91330109768220166U
2025,1,Supplier,物产中大化工集团有限公司,杭州粮油食品有限公司,6185950.05,企业,9133010076547315XY
2025,1,Supplier,浙江物产经编供应链有限公司,桐乡市中盈化纤有限公司,3459237.9,企业,91330483052814524T
2025,1,Supplier,浙江物产经编供应链有限公司,桐乡市中益化纤有限公司,1150771.07,企业,91330400MA29GC9J1T
2025,1,Supplier,盈泰国际（新加坡）有限公司,永安期货股份有限公司,\N,企业,9133000010002099X5
2025,1,Supplier,物产化工（浙江自贸区）有限公司,江苏东方盛虹股份有限公司,16786000,企业,91320500704043818X
2025,1,Supplier,浙江物产经编供应链有限公司,江苏桐昆恒欣新材料有限公司,63682.56,企业,91321323MA22TJ117J
2025,1,Supplier,浙江物产经编供应链有限公司,江苏桐昆恒阳化纤有限公司,3953820,\N,\N
2025,1,Supplier,物产中大化工集团有限公司,江苏达峰能源科技有限公司,9848406,\N,\N
2025,1,Supplier,物产中大化工集团有限公司,河北丝溉化工有限公司,8294073,\N,\N
2025,1,Supplier,物产中大化工集团有限公司,浙江五牛供应链管理有限公司,52645270,企业,91330723MA2EC2QJ5U
2025,1,Supplier,浙江物产化工集团宁波有限公司,浙江吉宝新能源有限公司,74602506.31,企业,91330206MA7K6DT27C
2025,1,Supplier,物产中大（海南）发展有限公司,浙江国恩物产有限公司,4943000,企业,91330201MA2KNJL34T
2025,1,Supplier,物产中大（海南）发展有限公司,浙江惠行实业有限公司,3805000,企业,91330113MACG11RG4L
2025,1,Supplier,物产中大化工集团有限公司,浙江新纶纺织科技有限公司,1370457,企业,91330114MA2KL8PF7F
2025,1,Supplier,物产化工（浙江自贸区）有限公司,浙江新纶纺织科技有限公司,593340,企业,91330114MA2KL8PF7F
2025,1,Supplier,物产中大（海南）发展有限公司,浙江永安资本管理有限公司,4601250,企业,913300000683725210
2025,1,Supplier,物产化工（浙江自贸区）有限公司,浙江益通新材料有限公司,40084048.66,企业,91330109MA2GKLX60J
2025,1,Supplier,物产中大欧泰有限公司,浙江辰润新材料有限公司,3195360,\N,\N
2025,1,Supplier,物产中大化工集团有限公司,湖北五丰供应链集团有限公司,4188237.23,企业,914201026154108666
2025,1,Supplier,物产中大欧泰有限公司,潍坊龙达锌业有限公司,681600,企业,913707036731599056
2025,1,Supplier,舟山聚能能源有限公司,潍坊龙达锌业有限公司,1286000,企业,913707036731599056
2025,1,Supplier,宁波凯优国际贸易有限公司,福建春达化工有限公司,21050000,企业,91350623062294964U
2025,1,Supplier,浙江物产化工集团宁波有限公司,福建春达化工有限公司,16400000,企业,91350623062294964U
2025,1,Supplier,盈泰国际（新加坡）有限公司,禾元商贸(香港)有限公司,3327127,企业,
2025,1,Supplier,物产中大化工集团有限公司,舟山良海粮油有限公司,320265199.41,企业,913309020805916716
2025,1,Supplier,物产化工（浙江自贸区）有限公司,辽宁汇福荣兴蛋白科技有限公司,2428117.16,企业,912111000958591676
2025,1,Supplier,物产中大化工集团有限公司,青岛佰易粮国际贸易有限公司,8174905,企业,91370220MA3CC9CP4Q
2025,1,Supplier,舟山聚能能源有限公司,青岛康威化纤有限公司,386873,企业,91370281787567907B
2025,1,Supplier,浙江物产化工集团宁波有限公司,青岛思远化工有限公司,805000,企业,91370211724046135U
2025,1,Supplier,浙江物产化工集团宁波有限公司,青岛斯达克物流有限公司,705750,企业,91370202MA3TKFXF1B
2025,1,Supplier,物产中大新材料科技发展（浙江）有限公司,青岛楚观能源科技有限公司,25744824,\N,\N
2025,1,Supplier,物产中大化工集团有限公司,青岛永朗贸易有限公司,20345472,\N,\N
2025,1,Supplier,欧泰汇能（东营）供应链有限公司,青岛胜恒国际贸易有限公司,1265920,企业,91370220MA3EU3W19A
2025,1,Supplier,舟山聚能能源有限公司,青岛胜恒国际贸易有限公司,3976775,企业,91370220MA3EU3W19A
2025,1,Supplier,欧泰汇能（东营）供应链有限公司,青岛道瑞化工有限公司,877000,企业,91370211MA3DC1MG39
2025,1,Supplier,舟山聚能能源有限公司,青岛道瑞化工有限公司,321000,企业,91370211MA3DC1MG39
2025,2,Customer,浙江物产化工集团宁波有限公司,一石巨鑫有限公司,87950692.5,企业,91330901MA2A2FGK7A
2025,2,Customer,物产中大新材料科技发展（浙江）有限公司,一石巨鑫有限公司,11210440,企业,91330901MA2A2FGK7A
2025,2,Customer,浙江物产氯碱化工有限公司,上海中泰多经国际贸易有限责任公司,1758732,企业,91310101060854876B
2025,2,Customer,物产化工（浙江自贸区）有限公司,上海中泰多经国际贸易有限责任公司,2348500,企业,91310101060854876B
2025,2,Customer,物产中大欧泰有限公司,上海君信石油化工有限公司,23025957.03,企业,913101155696332754
2025,2,Customer,物产中大（海南）发展有限公司,上海昌亚石化有限公司,3635000,企业,91310110MA1G81TL63
2025,2,Customer,物产中大化工集团有限公司,上海浦耀贸易有限公司,381810,企业,913101156643364392
2025,2,Customer,物产中大新阳光（河南）粮油有限公司,上海浦耀贸易有限公司,542260.13,企业,913101156643364392
2025,2,Customer,物产中大乾睿能源化工（浙江）有限公司,上海金塑宝供应链管理有限公司,2213100,企业,91310112MAC8266H0X
2025,2,Customer,物产中大化工集团有限公司,上海金塑宝供应链管理有限公司,1074500,企业,91310112MAC8266H0X
2025,2,Customer,物产中大乾睿能源化工（浙江）有限公司,中国石化化工销售有限公司华东分公司,4728959.16,企业,91310105775784488T
2025,2,Customer,物产化工（浙江自贸区）有限公司,中国石化化工销售有限公司华东分公司,10065090,企业,91310105775784488T
2025,2,Customer,浙江物产化工集团宁波有限公司,云南云天化农资连锁有限公司,3442725.9,企业,91530100763893783E
2025,2,Customer,宁波凯优国际贸易有限公司,佛山市佰利建材有限公司,1801440,企业,91440607MA547X1124
2025,2,Customer,物产中大化工集团有限公司,保山禾泽硅业有限公司,4554564,\N,\N
2025,2,Customer,浙江物产春达化工有限公司,傲投（厦门）科技有限公司,2531500,企业,91350200MA33YN6K5G
2025,2,Customer,浙江物产化工集团宁波有限公司,兖矿煤化供销有限公司,3539801.12,企业,91370883673179586B
2025,2,Customer,物产中大（海南）发展有限公司,北京宏图润华石油化工有限公司,13204251,企业,91110111MA00F8MP51
2025,2,Customer,物产中大（海南）发展有限公司,北京龙润凯达石化产品有限公司,16075161.94,企业,911102287334725908
2025,2,Customer,浙江物产春达化工有限公司,厦门京资化工有限公司,1960400,企业,91350211MA2XUYUK1Q
2025,2,Customer,浙江物产化工集团宁波有限公司,厦门嘉宇化工有限公司,3452000,企业,91350205MA8W0P4Y2X
2025,2,Customer,物产中大欧泰有限公司,厦门市全进盛进出口有限公司,7646430,企业,91350203594970329J
2025,2,Customer,浙江物产化工集团宁波有限公司,厦门市扬华进出口贸易有限公司,15641100,企业,913502007054734305
2025,2,Customer,物产中大欧泰有限公司,厦门建发原材料贸易有限公司,3324384,企业,91350200556206397F
2025,2,Customer,物产中大欧泰有限公司,双钱集团（重庆）轮胎有限公司,4800000,企业,91500000663566718G
2025,2,Customer,物产中大化工集团有限公司,吴江新民化纤有限公司,65392524,企业,913205097468140782
2025,2,Customer,物产中大化工集团有限公司,哈尔滨通威饲料有限公司,1379317.61,企业,912301250636742724
2025,2,Customer,物产中大化工集团有限公司,嘉善福腾粮油商贸有限公司,157605.17,企业,913304215972426934
2025,2,Customer,物产中大化工集团有限公司,四川蜀物蓉欧实业有限公司,51688170,企业,91510113MA6AFJHJ41
2025,2,Customer,物产中大欧泰有限公司,四川路易轮胎有限责任公司,1815113,企业,91510000711889686H
2025,2,Customer,浙江物产经编供应链有限公司,太仓市佳德伟业新材料科技有限公司,4563590.3,企业,91320585MA26RJ8KXB
2025,2,Customer,浙江物产经编供应链有限公司,太仓市雅丝丽电子贸易有限公司,801482.63,\N,\N
2025,2,Customer,浙江物产经编供应链有限公司,太仓拓野纤维有限公司,389054.92,\N,\N
2025,2,Customer,浙江物产经编供应链有限公司,太仓有奕家贸易有限公司,5126.64,\N,\N
2025,2,Customer,浙江物产化工集团宁波有限公司,宁波公运集团股份有限公司中心加油站,8569568.2,企业,9133020371331849X1
2025,2,Customer,浙江物产化工集团宁波有限公司,宁波城投物产有限公司,15249348.56,企业,91330281MACTQ9PG1A
2025,2,Customer,物产中大（海南）发展有限公司,宁波市石化进出口有限公司,7715000,企业,91330200144056935J
2025,2,Customer,物产化工（浙江自贸区）有限公司,宁波市石化进出口有限公司,133000,企业,91330200144056935J
2025,2,Customer,浙江物产氯碱化工有限公司,宁波慧隆化工有限公司,2130930,企业,91330281MA2H4ET78U
2025,2,Customer,物产中大化工集团有限公司,宁波誉民生物技术有限公司,7856067.98,企业,91330206MA281ATEX5
2025,2,Customer,物产中大化工集团有限公司,富邦富恒物资有限公司,60766300,企业,91330206MABYHBT13T
2025,2,Customer,物产化工（浙江自贸区）有限公司,富邦富恒物资有限公司,9668924,企业,91330206MABYHBT13T
2025,2,Customer,物产中大（海南）发展有限公司,山东中泰化学科技有限公司,37698840,企业,91371625493262374G
2025,2,Customer,物产中大化工集团有限公司,山东兴泉油脂有限公司,5112933.4,企业,91371327706068576P
2025,2,Customer,物产中大新材料科技发展（浙江）有限公司,常熟塑擎汽车零部件有限公司,10638498,\N,\N
2025,2,Customer,宁波凯优国际贸易有限公司,广东汇泉联骏化学工业有限公司,257484,企业,914402293040617342
2025,2,Customer,物产中大化工集团有限公司,广东海大集团股份有限公司,35832506.33,企业,440106757894843
2025,2,Customer,物产中大欧泰有限公司,广东省洪洲石油化工有限公司,173260044.33,企业,91440902MA7LRN6P1R
2025,2,Customer,浙江物产氯碱化工有限公司,广州创丰新材料有限公司,1442062,企业,91440101MA9ULA5K8Y
2025,2,Customer,浙江物产氯碱化工有限公司,广州市塑料工业集团有限公司,1679282.6,企业,914401011905212958
2025,2,Customer,物产中大化工集团有限公司,广州市塑料工业集团有限公司,4792000,企业,914401011905212958
2025,2,Customer,物产中大欧泰有限公司,广州市骏驭贸易有限公司,4969141,企业,91440101355766443X
2025,2,Customer,浙江物产化工集团宁波有限公司,广州长成能源有限公司,2884000,企业,91440101MA59T4R56P
2025,2,Customer,物产中大化工集团有限公司,广西德润生贸易有限公司,2285471.5,\N,\N
2025,2,Customer,浙江物产化工集团宁波有限公司,广西瑞程贸易有限公司,9390000,企业,91450600MACM8WDX2U
2025,2,Customer,物产化工（浙江自贸区）有限公司,张家港欣欣高纤股份有限公司,4736500,企业,9132050071158273XF
2025,2,Customer,物产中大乾睿能源化工（浙江）有限公司,恒百锐供应链管理股份有限公司,2655000,企业,9121024272884381X1
2025,2,Customer,物产中大化工集团有限公司,招远市金城花生有限公司,14621566.91,\N,\N
2025,2,Customer,物产中大（海南）发展有限公司,新阳科技集团有限公司,1771037.4,企业,913204117961377301
2025,2,Customer,浙江物产氯碱化工有限公司,杭州久元实业集团有限公司,1432284,企业,91330103MA2CGFB85H
2025,2,Customer,物产化工（浙江自贸区）有限公司,杭州宸奇新材料有限公司,1808314.81,企业,91330109MA2KJA0MXY
2025,2,Customer,物产化工（浙江自贸区）有限公司,杭州开氏化纤销售有限公司,8112192,企业,913301093524971450
2025,2,Customer,浙江物产经编供应链有限公司,杭州易增纺织有限公司,1914083.98,企业,913301090609869752
2025,2,Customer,物产中大化工集团有限公司,杭州粮油食品有限公司,9054350.2,企业,9133010076547315XY
2025,2,Customer,物产中大化工集团有限公司,杭州逸暻化纤有限公司,144421200,企业,91330109MA28M4DD8Y
2025,2,Customer,物产化工（浙江自贸区）有限公司,杭州逸暻化纤有限公司,104408400,企业,91330109MA28M4DD8Y
2025,2,Customer,物产化工（浙江自贸区）有限公司,桐乡市中盈化纤有限公司,4700811.96,企业,91330483052814524T
2025,2,Customer,物产中大嘉悦（浙江）能源有限公司,桐乡市中益化纤有限公司,3776000,企业,91330400MA29GC9J1T
2025,2,Customer,物产中大化工集团有限公司,江苏博裕粮油贸易有限公司,8071898.02,企业,91320602MAC81FYU4L
2025,2,Customer,物产中大（海南）发展有限公司,江苏司能润滑科技有限公司,8617946.06,企业,91320481592518726H
2025,2,Customer,物产中大化工集团有限公司,江苏幸福门粮油有限公司,36808995.45,企业,91321283725221820U
2025,2,Customer,物产中大欧泰有限公司,江苏泰链橡胶科技有限公司,1418286,企业,91320206MA222L7Q8Y
2025,2,Customer,物产中大（海南）发展有限公司,江苏百之姓能源科技有限公司,15083220,企业,91320117MA26R4P97Q
2025,2,Customer,物产中大化工集团有限公司,江苏金马油脂科技发展有限公司,160000,企业,913209247413441188
2025,2,Customer,浙江物产春达化工有限公司,江西吉拉迪诺建材科技股份有限公司,1456130.5,企业,91360600MA35LDCE86
2025,2,Customer,物产中大化工集团有限公司,江西潮实新能源科技有限公司,749200,\N,\N
2025,2,Customer,物产中大化工集团有限公司,河南牧原粮食贸易有限公司,6633417.93,企业,91411325MA446N0Q6L
2025,2,Customer,物产中大新阳光（河南）粮油有限公司,河南省淇花食用油有限公司,135788.52,企业,91410600740717453T
2025,2,Customer,浙江物产春达化工有限公司,泉州市汇邦化工贸易有限公司,1835200,企业,91350582MA31GU1A06
2025,2,Customer,物产化工（浙江自贸区）有限公司,浙江凯路石化有限公司,54443670,\N,\N
2025,2,Customer,宁波凯优国际贸易有限公司,浙江国恩物产有限公司,6647380,企业,91330201MA2KNJL34T
2025,2,Customer,物产中大（海南）发展有限公司,浙江国恩物产有限公司,3772500,企业,91330201MA2KNJL34T
2025,2,Customer,浙江物产化工集团宁波有限公司,浙江巴德富供应链管理有限公司,800729.58,企业,91330206MA2J33QU3D
2025,2,Customer,物产中大新材料科技发展（浙江）有限公司,浙江巴德富供应链管理有限公司,527079.1,企业,91330206MA2J33QU3D
